Time,Extension,Load
(s),(mm),(N)
"6.74000","2.28667","112.20962"
"6.75000","2.29003","112.38186"
"6.76000","2.29343","112.54174"
"6.77000","2.29684","112.70168"
"6.78000","2.30025","112.86925"
"6.79000","2.30362","113.03141"
"6.80000","2.30698","113.19959"
"6.81000","2.31032","113.37247"
"6.82000","2.31364","113.53460"
"6.83000","2.31692","113.69164"
"6.84000","2.32019","113.85624"
"6.85000","2.32345","114.02425"
"6.86000","2.32674","114.19044"
"6.87000","2.33007","114.36033"
"6.88000","2.33345","114.54667"
"6.89000","2.33685","114.72572"
"6.90000","2.34022","114.89856"
"6.91000","2.34354","115.06992"
"6.92000","2.34681","115.23820"
"6.93000","2.35006","115.39426"
"6.94000","2.35331","115.55012"
"6.95000","2.35657","115.70457"
"6.96000","2.35985","115.86675"
"6.97000","2.36316","116.02959"
"6.98000","2.36650","116.20889"
"6.99000","2.36985","116.39737"
"7.00000","2.37323","116.56416"
"7.01000","2.37658","116.72209"
"7.02000","2.37990","116.87949"
"7.03000","2.38320","117.03901"
"7.04000","2.38653","117.19498"
"7.05000","2.38995","117.36382"
"7.06000","2.39342","117.55238"
"7.07000","2.39693","117.74171"
"7.08000","2.40039","117.93904"
"7.09000","2.40381","118.12087"
"7.10000","2.40721","118.29018"
"7.11000","2.41058","118.45151"
"7.12000","2.41392","118.61741"
"7.13000","2.41723","118.77673"
"7.14000","2.42050","118.94324"
"7.15000","2.42374","119.11143"
"7.16000","2.42699","119.27772"
"7.17000","2.43026","119.46400"
"7.18000","2.43352","119.64079"
"7.19000","2.43680","119.80124"
"7.20000","2.44008","119.95406"
"7.21000","2.44339","120.11018"
"7.22000","2.44670","120.26981"
"7.23000","2.45003","120.45194"
"7.24000","2.45337","120.62106"
"7.25000","2.45672","120.78356"
"7.26000","2.46009","120.94247"
"7.27000","2.46348","121.10947"
"7.28000","2.46688","121.29027"
"7.29000","2.47028","121.47747"
"7.30000","2.47366","121.65306"
"7.31000","2.47702","121.82204"
"7.32000","2.48038","121.98580"
"7.33000","2.48373","122.14928"
"7.34000","2.48706","122.33146"
"7.35000","2.49036","122.50582"
"7.36000","2.49362","122.67506"
"7.37000","2.49688","122.82858"
"7.38000","2.50016","122.98497"
"7.39000","2.50350","123.15248"
"7.40000","2.50688","123.33447"
"7.41000","2.51022","123.49587"
"7.42000","2.51351","123.65524"
"7.43000","2.51676","123.81738"
"7.44000","2.52001","123.98248"
"7.45000","2.52327","124.16051"
"7.46000","2.52656","124.32700"
"7.47000","2.52983","124.48685"
"7.48000","2.53310","124.65971"
"7.49000","2.53638","124.82701"
"7.50000","2.53971","124.99091"
"7.51000","2.54308","125.16546"
"7.52000","2.54645","125.31954"
"7.53000","2.54982","125.48902"
"7.54000","2.55317","125.64288"
"7.55000","2.55652","125.80292"
"7.56000","2.55992","125.98418"
"7.57000","2.56338","126.15253"
"7.58000","2.56685","126.32320"
"7.59000","2.57029","126.49375"
"7.60000","2.57367","126.66773"
"7.61000","2.57701","126.84678"
"7.62000","2.58035","127.02980"
"7.63000","2.58371","127.19919"
"7.64000","2.58706","127.37954"
"7.65000","2.59041","127.54988"
"7.66000","2.59372","127.71894"
"7.67000","2.59703","127.89021"
"7.68000","2.60035","128.04591"
"7.69000","2.60366","128.20316"
"7.70000","2.60696","128.36217"
"7.71000","2.61024","128.52455"
"7.72000","2.61353","128.69421"
"7.73000","2.61684","128.86244"
"7.74000","2.62014","129.03122"
"7.75000","2.62344","129.20511"
"7.76000","2.62673","129.37970"
"7.77000","2.63001","129.54736"
"7.78000","2.63333","129.72479"
"7.79000","2.63670","129.90253"
"7.80000","2.64009","130.07018"
"7.81000","2.64348","130.25107"
"7.82000","2.64687","130.41696"
"7.83000","2.65026","130.56934"
"7.84000","2.65365","130.71181"
"7.85000","2.65703","130.86142"
"7.86000","2.66035","131.04170"
"7.87000","2.66363","131.23625"
"7.88000","2.66689","131.42464"
"7.89000","2.67016","131.59747"
"7.90000","2.67349","131.76518"
"7.91000","2.67684","131.92705"
"7.92000","2.68021","132.08833"
"7.93000","2.68353","132.25955"
"7.94000","2.68682","132.43340"
"7.95000","2.69008","132.59253"
"7.96000","2.69332","132.74370"
"7.97000","2.69658","132.90005"
"7.98000","2.69984","133.05685"
"7.99000","2.70308","133.22472"
"8.00000","2.70634","133.39011"
"8.01000","2.70964","133.55272"
"8.02000","2.71301","133.71970"
"8.03000","2.71642","133.89230"
"8.04000","2.71983","134.07040"
"8.05000","2.72321","134.25034"
"8.06000","2.72655","134.41745"
"8.07000","2.72990","134.58839"
"8.08000","2.73330","134.75447"
"8.09000","2.73674","134.93094"
"8.10000","2.74017","135.09628"
"8.11000","2.74358","135.27673"
"8.12000","2.74697","135.44612"
"8.13000","2.75034","135.61838"
"8.14000","2.75372","135.77402"
"8.15000","2.75707","135.92892"
